Date,Asset,Daily_Return,Daily_Return_Pct,Positive
2023-04-14,GTCo,-0.0854387598303323,-8.5439,False
2023-04-17,GTCo,0.0303834698400506,3.0383,True
2023-04-18,GTCo,0.0044806944946844,0.4481,True
2023-04-19,GTCo,-0.0088653116160805,-0.8865,False
2023-04-20,GTCo,0.0046447542956669,0.4645,True
2023-04-21,GTCo,-0.0651862818405947,-6.5186,False
2023-04-24,GTCo,-0.0061372167612679,-0.6137,False
2023-04-25,GTCo,0.0139236193535461,1.3924,True
2023-04-26,GTCo,0.054070150457034,5.407,True
2023-04-27,GTCo,-0.0163661812520601,-1.6366,False
2023-04-28,GTCo,-0.0262073487524341,-2.6207,False
2023-05-01,GTCo,-0.0158032560554154,-1.5803,False
2023-05-02,GTCo,0.0337267652017072,3.3727,True
2023-05-03,GTCo,0.0129277946103967,1.2928,True
2023-05-04,GTCo,-0.0167576786771984,-1.6758,False
2023-05-05,GTCo,0.0194240731511325,1.9424,True
2023-05-08,GTCo,0.0048298358100147,0.483,True
2023-05-09,GTCo,0.0356354327622019,3.5635,True
2023-05-10,GTCo,-0.0226095497250644,-2.261,False
2023-05-11,GTCo,-0.0098488172526651,-0.9849,False
2023-05-12,GTCo,-0.0120572042170481,-1.2057,False
2023-05-15,GTCo,-0.0480580645023989,-4.8058,False
2023-05-16,GTCo,0.0117832740747019,1.1783,True
2023-05-17,GTCo,0.010554816858846,1.0555,True
2023-05-18,GTCo,0.0016332856153875,0.1633,True
2023-05-19,GTCo,-0.0066506772681126,-0.6651,False
2023-05-22,GTCo,-0.046468862263741,-4.6469,False
2023-05-23,GTCo,-0.0130335202795248,-1.3034,False
2023-05-24,GTCo,-0.0103650619122035,-1.0365,False
2023-05-25,GTCo,-0.0259975948744821,-2.5998,False
2023-05-26,GTCo,-0.0041247059608592,-0.4125,False
2023-05-29,GTCo,0.0155738629834523,1.5574,True
2023-05-30,GTCo,0.0690869725021452,6.9087,True
2023-05-31,GTCo,0.0075315619166231,0.7532,True
2023-06-01,GTCo,0.0104321098807607,1.0432,True
2023-06-02,GTCo,-0.0011238878670979,-0.1124,False
2023-06-05,GTCo,-0.0629553869462605,-6.2955,False
2023-06-06,GTCo,0.0005363129612709,0.0536,True
2023-06-07,GTCo,0.0035478480277735,0.3548,True
2023-06-08,GTCo,0.0906764563878308,9.0676,True
2023-06-09,GTCo,-0.005196344392957,-0.5196,False
2023-06-12,GTCo,0.0119735377100056,1.1974,True
2023-06-13,GTCo,0.0002521706481737,0.0252,True
2023-06-14,GTCo,-0.0382840088542738,-3.8284,False
2023-06-15,GTCo,0.0419040717099552,4.1904,True
2023-06-16,GTCo,0.0278886247100129,2.7889,True
2023-06-19,GTCo,0.0292819976415106,2.9282,True
2023-06-20,GTCo,-0.0296054378860953,-2.9605,False
2023-06-21,GTCo,0.0513310658610504,5.1331,True
2023-06-22,GTCo,-0.0460221113949896,-4.6022,False
2023-06-23,GTCo,0.0220265559632932,2.2027,True
2023-06-26,GTCo,0.0804168539455689,8.0417,True
2023-06-27,GTCo,-0.0323299131908464,-3.233,False
2023-06-28,GTCo,-0.0180015838073485,-1.8002,False
2023-06-29,GTCo,0.00491944483614,0.4919,True
2023-06-30,GTCo,-0.0158618575755745,-1.5862,False
2023-07-03,GTCo,-0.0509280335815777,-5.0928,False
2023-07-04,GTCo,0.0038376172951211,0.3838,True
2023-07-05,GTCo,-0.0347330420167995,-3.4733,False
2023-07-06,GTCo,0.018023725690569,1.8024,True
2023-07-07,GTCo,-0.0299428258961967,-2.9943,False
2023-07-10,GTCo,0.0567043575485337,5.6704,True
2023-07-11,GTCo,-0.0253553999162156,-2.5355,False
2023-07-12,GTCo,-0.0096566661065664,-0.9657,False
2023-07-13,GTCo,0.0300841633396047,3.0084,True
2023-07-14,GTCo,-0.0403538454213457,-4.0354,False
2023-07-17,GTCo,0.0093792466361524,0.9379,True
2023-07-18,GTCo,0.0478527058588362,4.7853,True
2023-07-19,GTCo,-0.0527945588835865,-5.2795,False
2023-07-20,GTCo,0.0078826563756619,0.7883,True
2023-07-21,GTCo,0.0105137663871619,1.0514,True
2023-07-24,GTCo,0.0289536427152046,2.8954,True
2023-07-25,GTCo,-0.0405561882659264,-4.0556,False
2023-07-26,GTCo,-0.0433280466437032,-4.3328,False
2023-07-27,GTCo,0.0197304871602124,1.973,True
2023-07-28,GTCo,0.0118135759321893,1.1814,True
2023-07-31,GTCo,0.0101850684274404,1.0185,True
2023-08-01,GTCo,0.0135490585671076,1.3549,True
2023-08-02,GTCo,-0.0218633094953498,-2.1863,False
2023-08-03,GTCo,0.0095469066027402,0.9547,True
2023-08-04,GTCo,0.0116764389684151,1.1676,True
2023-08-07,GTCo,-0.023025924032798,-2.3026,False
2023-08-08,GTCo,0.0683311940879576,6.8331,True
2023-08-09,GTCo,0.0180322081081769,1.8032,True
2023-08-10,GTCo,-0.0390376011605152,-3.9038,False
2023-08-11,GTCo,0.0244974841569645,2.4497,True
2023-08-14,GTCo,-0.0317982142248082,-3.1798,False
2023-08-15,GTCo,0.0291412399947876,2.9141,True
2023-08-16,GTCo,0.0424736017605382,4.2474,True
2023-08-17,GTCo,-0.0266184938846058,-2.6618,False
2023-08-18,GTCo,0.0354463959235864,3.5446,True
2023-08-21,GTCo,0.0158810885461206,1.5881,True
2023-08-22,GTCo,0.0303890980714249,3.0389,True
2023-08-23,GTCo,0.0694799350529515,6.948,True
2023-08-24,GTCo,-0.0070223377867619,-0.7022,False
2023-08-25,GTCo,-0.024358147980972,-2.4358,False
2023-08-28,GTCo,-0.0289370566055601,-2.8937,False
2023-08-29,GTCo,-0.0264541731301185,-2.6454,False
2023-08-30,GTCo,-0.0012157948254829,-0.1216,False
2023-08-31,GTCo,0.0133630921306133,1.3363,True
2023-09-01,GTCo,0.0111024030175308,1.1102,True
2023-09-04,GTCo,0.030572006669963,3.0572,True
2023-09-05,GTCo,0.0019070780106889,0.1907,True
2023-09-06,GTCo,0.053180897368656,5.3181,True
2023-09-07,GTCo,-0.0076850267572639,-0.7685,False
2023-09-08,GTCo,0.1004286565223919,10.0429,True
2023-09-11,GTCo,0.0234017472240641,2.3402,True
2023-09-12,GTCo,-0.0278478260759467,-2.7848,False
2023-09-13,GTCo,-0.0350202370608628,-3.502,False
2023-09-14,GTCo,0.0183369816497744,1.8337,True
2023-09-15,GTCo,-0.0062677443656923,-0.6268,False
2023-09-18,GTCo,0.0265386207722513,2.6539,True
2023-09-19,GTCo,0.0180112113295294,1.8011,True
2023-09-20,GTCo,-0.0010679253723272,-0.1068,False
2023-09-21,GTCo,-0.0274986895587948,-2.7499,False
2023-09-22,GTCo,-0.0497495850012716,-4.975,False
2023-09-25,GTCo,-0.0139177404415141,-1.3918,False
2023-09-26,GTCo,0.0316157040115938,3.1616,True
2023-09-27,GTCo,0.0089119164006556,0.8912,True
2023-09-28,GTCo,-0.0408482732635291,-4.0848,False
2023-09-29,GTCo,0.0074828010024612,0.7483,True
2023-10-02,GTCo,0.0149149146026621,1.4915,True
2023-10-03,GTCo,-0.0287467131123931,-2.8747,False
2023-10-04,GTCo,0.0068039050319437,0.6804,True
2023-10-05,GTCo,0.0034775639075304,0.3478,True
2023-10-06,GTCo,-0.0374270369634818,-3.7427,False
2023-10-09,GTCo,0.0139473243898673,1.3947,True
2023-10-10,GTCo,0.0211037460353091,2.1104,True
2023-10-11,GTCo,0.0397486352887512,3.9749,True
2023-10-12,GTCo,0.0386954989400174,3.8695,True
2023-10-13,GTCo,-0.0452225176163453,-4.5223,False
2023-10-16,GTCo,-0.0305610674044969,-3.0561,False
2023-10-17,GTCo,0.0194865144761116,1.9487,True
2023-10-18,GTCo,0.0194423872213047,1.9442,True
2023-10-19,GTCo,0.0194869531421677,1.9487,True
2023-10-20,GTCo,0.1444674135881802,14.4467,True
2023-10-23,GTCo,0.0214613373342935,2.1461,True
2023-10-24,GTCo,0.041642130932304,4.1642,True
2023-10-25,GTCo,0.0351101466085856,3.511,True
2023-10-26,GTCo,0.024314260081284,2.4314,True
2023-10-27,GTCo,-0.0094235810960354,-0.9424,False
2023-10-30,GTCo,0.0281392349655693,2.8139,True
2023-10-31,GTCo,-0.025003198238773,-2.5003,False
2023-11-01,GTCo,-0.0067274733986725,-0.6727,False
2023-11-02,GTCo,-0.0152440919858722,-1.5244,False
2023-11-03,GTCo,0.0043006824350733,0.4301,True
2023-11-06,GTCo,0.085076151190619,8.5076,True
2023-11-07,GTCo,-0.061281722992363,-6.1282,False
2023-11-08,GTCo,0.0255524769962385,2.5552,True
2023-11-09,GTCo,-0.0529662658096026,-5.2966,False
2023-11-10,GTCo,-0.0147857153498724,-1.4786,False
2023-11-13,GTCo,0.0399611747642489,3.9961,True
2023-11-14,GTCo,0.0036886684135448,0.3689,True
2023-11-15,GTCo,-0.0352493049245639,-3.5249,False
2023-11-16,GTCo,-0.0230581575785143,-2.3058,False
2023-11-17,GTCo,0.0253157740910865,2.5316,True
2023-11-20,GTCo,-0.0235678721511841,-2.3568,False
2023-11-21,GTCo,0.0089945841714018,0.8995,True
2023-11-22,GTCo,0.0030383108149116,0.3038,True
2023-11-23,GTCo,-0.020899554273552,-2.09,False
2023-11-24,GTCo,0.0786771931522301,7.8677,True
2023-11-27,GTCo,0.0236943731134764,2.3694,True
2023-11-28,GTCo,-0.0664024355919771,-6.6402,False
2023-11-29,GTCo,0.0079462284423623,0.7946,True
2023-11-30,GTCo,-0.0212450333119731,-2.1245,False
2023-12-01,GTCo,0.0314739797992891,3.1474,True
2023-12-04,GTCo,-0.0256682952218519,-2.5668,False
2023-12-05,GTCo,-0.0025172817256343,-0.2517,False
2023-12-06,GTCo,0.0191316623359896,1.9132,True
2023-12-07,GTCo,0.031950175829911,3.195,True
2023-12-08,GTCo,-0.0393369664183235,-3.9337,False
2023-12-11,GTCo,-0.0100834079293834,-1.0083,False
2023-12-12,GTCo,-0.0148885723303381,-1.4889,False
2023-12-13,GTCo,-0.0209582008626556,-2.0958,False
2023-12-14,GTCo,0.064624365623481,6.4624,True
2023-12-15,GTCo,0.0156066168500013,1.5607,True
2023-12-18,GTCo,-0.0413514378960753,-4.1351,False
2023-12-19,GTCo,0.0338148683983818,3.3815,True
2023-12-20,GTCo,0.0778632290987073,7.7863,True
2023-12-21,GTCo,0.0379279266896552,3.7928,True
2023-12-22,GTCo,-0.0498984759182848,-4.9898,False
2023-12-25,GTCo,-0.0152055551440829,-1.5206,False
2023-12-26,GTCo,0.0463931276429987,4.6393,True
2023-12-27,GTCo,-0.0227997206427627,-2.28,False
2023-12-28,GTCo,0.0169741374019376,1.6974,True
2023-12-29,GTCo,0.028697394024975,2.8697,True
2024-01-01,GTCo,-0.0301950726418631,-3.0195,False
2024-01-02,GTCo,-0.00060738656587,-0.0607,False
2024-01-03,GTCo,-0.104922139084491,-10.4922,False
2024-01-04,GTCo,-0.0334641680308334,-3.3464,False
2024-01-05,GTCo,-0.0072693249973381,-0.7269,False
2024-01-08,GTCo,-0.0409162094108891,-4.0916,False
2024-01-09,GTCo,0.0597282678112653,5.9728,True
2024-01-10,GTCo,-0.0469567112091007,-4.6957,False
2024-01-11,GTCo,-0.013696655194593,-1.3697,False
2024-01-12,GTCo,0.0060024669014719,0.6002,True
2024-01-15,GTCo,0.0527336049485041,5.2734,True
2024-01-16,GTCo,-0.047145591541901,-4.7146,False
2024-01-17,GTCo,0.0426386095365425,4.2639,True
2024-01-18,GTCo,0.0018109687006917,0.1811,True
2024-01-19,GTCo,-0.0320271984790723,-3.2027,False
2024-01-22,GTCo,0.0176185769760173,1.7619,True
2024-01-23,GTCo,0.0083865303759516,0.8387,True
2024-01-24,GTCo,-0.0191549387252389,-1.9155,False
2024-01-25,GTCo,0.003880714106007,0.3881,True
2024-01-26,GTCo,-0.0118246059702636,-1.1825,False
2024-01-29,GTCo,0.0054023352316368,0.5402,True
2024-01-30,GTCo,0.0246954640339334,2.4695,True
2024-01-31,GTCo,0.058026209937781,5.8026,True
2024-02-01,GTCo,-0.0405849347733868,-4.0585,False
2024-02-02,GTCo,0.0782695078727548,7.827,True
2024-02-05,GTCo,-0.0640364039497607,-6.4036,False
2024-02-06,GTCo,-0.0037968442879029,-0.3797,False
2024-02-07,GTCo,0.0220782597032336,2.2078,True
2024-02-08,GTCo,0.0112530867157829,1.1253,True
2024-02-09,GTCo,-0.0199186708360334,-1.9919,False
2024-02-12,GTCo,-0.005739435705651,-0.5739,False
2024-02-13,GTCo,-0.0155046343465995,-1.5505,False
2024-02-14,GTCo,-0.018786080839417,-1.8786,False
2024-02-15,GTCo,0.0313728042106946,3.1373,True
2024-02-16,GTCo,0.0139202088264109,1.392,True
2024-02-19,GTCo,-0.0222998707603475,-2.23,False
2024-02-20,GTCo,0.0331609585950671,3.3161,True
2024-02-21,GTCo,0.0121752383192219,1.2175,True
2024-02-22,GTCo,0.0300607837530821,3.0061,True
2024-02-23,GTCo,0.0235422216925411,2.3542,True
2024-02-26,GTCo,-0.0268987949124496,-2.6899,False
2024-02-27,GTCo,-0.0177934533424938,-1.7793,False
2024-02-28,GTCo,0.0277234140853184,2.7723,True
2024-02-29,GTCo,0.0228594940589337,2.2859,True
2024-03-01,GTCo,0.000730883438375,0.0731,True
2024-03-04,GTCo,0.0055350625400543,0.5535,True
2024-03-05,GTCo,0.046783067837697,4.6783,True
2024-03-06,GTCo,-0.0188610943358383,-1.8861,False
2024-03-07,GTCo,0.0206196381099272,2.062,True
2024-03-08,GTCo,-0.005535152581693,-0.5535,False
2024-03-11,GTCo,-0.0060686669469021,-0.6069,False
2024-03-12,GTCo,0.0403152874665868,4.0315,True
2024-03-13,GTCo,0.0305089197317882,3.0509,True
2024-03-14,GTCo,0.0300838927676936,3.0084,True
2024-03-15,GTCo,0.0477922985257954,4.7792,True
2024-03-18,GTCo,0.0021848867396607,0.2185,True
2024-03-19,GTCo,0.0253994440765092,2.5399,True
2024-03-20,GTCo,-0.0092518795916193,-0.9252,False
2024-03-21,GTCo,0.0127669069437497,1.2767,True
2024-03-22,GTCo,-0.0030495849102177,-0.305,False
2024-03-25,GTCo,0.0048269955296382,0.4827,True
2024-03-26,GTCo,0.022320497906187,2.232,True
2024-03-27,GTCo,-0.0265354729326685,-2.6535,False
2024-03-28,GTCo,0.0767520981911451,7.6752,True
2024-03-29,GTCo,-0.0328488014708471,-3.2849,False
2024-04-01,GTCo,-0.0397992411887613,-3.9799,False
2024-04-02,GTCo,0.0424560951611763,4.2456,True
2024-04-03,GTCo,0.029304491123006,2.9304,True
2024-04-04,GTCo,0.0233468770664846,2.3347,True
2024-04-05,GTCo,0.0234967126421956,2.3497,True
2024-04-08,GTCo,0.0010310089639251,0.1031,True
2024-04-09,GTCo,-0.0291974256020226,-2.9197,False
2024-04-10,GTCo,0.0040895090221679,0.409,True
2024-04-11,GTCo,-0.0217662794166008,-2.1766,False
2024-04-12,GTCo,0.0358677816298089,3.5868,True
2024-04-15,GTCo,-0.003633652968069,-0.3634,False
2024-04-16,GTCo,-0.0267808597055908,-2.6781,False
2024-04-17,GTCo,-0.0096334819741851,-0.9633,False
2024-04-18,GTCo,0.0158863866663803,1.5886,True
2024-04-19,GTCo,-0.0179140325892804,-1.7914,False
2024-04-22,GTCo,-0.0266703633863949,-2.667,False
2024-04-23,GTCo,0.0099469017147151,0.9947,True
2024-04-24,GTCo,0.0099916692540182,0.9992,True
2024-04-25,GTCo,-0.0159800831758269,-1.598,False
2024-04-26,GTCo,-0.0147552136780216,-1.4755,False
2024-04-29,GTCo,0.0095397796168104,0.954,True
2024-04-30,GTCo,-0.0475490009840557,-4.7549,False
2024-05-01,GTCo,-0.0462076059763649,-4.6208,False
2024-05-02,GTCo,-0.023164451384754,-2.3164,False
2024-05-03,GTCo,-0.0059228504053323,-0.5923,False
2024-05-06,GTCo,0.0123017752175564,1.2302,True
2024-05-07,GTCo,0.0539774728119164,5.3977,True
2024-05-08,GTCo,0.0316607696987054,3.1661,True
2024-05-09,GTCo,-0.0040782219398711,-0.4078,False
2024-05-10,GTCo,0.0007962558036223,0.0796,True
2024-05-13,GTCo,-0.0327319157091354,-3.2732,False
2024-05-14,GTCo,0.0008136996375927,0.0814,True
2024-05-15,GTCo,-0.0085098773965168,-0.851,False
2024-05-16,GTCo,0.0127161065303633,1.2716,True
2024-05-17,GTCo,-0.0268393179379899,-2.6839,False
2024-05-20,GTCo,0.0196388072330708,1.9639,True
2024-05-21,GTCo,0.056074994615179,5.6075,True
2024-05-22,GTCo,-0.0023107224772926,-0.2311,False
2024-05-23,GTCo,0.0154915607595393,1.5492,True
2024-05-24,GTCo,0.0256904857180961,2.569,True
2024-05-27,GTCo,-0.0123690605492051,-1.2369,False
2024-05-28,GTCo,0.0092614879444536,0.9261,True
2024-05-29,GTCo,0.0018928635218766,0.1893,True
2024-05-30,GTCo,0.0048506739667051,0.4851,True
2024-05-31,GTCo,-0.0250094330560307,-2.5009,False
2024-06-03,GTCo,0.0023066425683848,0.2307,True
2024-06-04,GTCo,0.0188849138982445,1.8885,True
2024-06-05,GTCo,0.053093674455052,5.3094,True
2024-06-06,GTCo,0.035299129280363,3.5299,True
2024-06-07,GTCo,0.0790225107319482,7.9023,True
2024-06-10,GTCo,-0.0248181430650163,-2.4818,False
2024-06-11,GTCo,0.0321849414781343,3.2185,True
2024-06-12,GTCo,0.0078375460771804,0.7838,True
2024-06-13,GTCo,0.0803924220286624,8.0392,True
2024-06-14,GTCo,-0.0262007589617083,-2.6201,False
2024-06-17,GTCo,-0.0272603805554212,-2.726,False
2024-06-18,GTCo,-0.0191269283871315,-1.9127,False
2024-06-19,GTCo,-0.0695912576126733,-6.9591,False
2024-06-20,GTCo,-0.0166212280988652,-1.6621,False
2024-06-21,GTCo,-0.0245405477135143,-2.4541,False
2024-06-24,GTCo,0.0066877070646833,0.6688,True
2024-06-25,GTCo,0.0133842986637404,1.3384,True
2024-06-26,GTCo,0.0687160751328892,6.8716,True
2024-06-27,GTCo,0.0349818387263685,3.4982,True
2024-06-28,GTCo,-0.0183623634390216,-1.8362,False
2024-07-01,GTCo,-0.0292364516747729,-2.9236,False
2024-07-02,GTCo,0.0186703372221483,1.867,True
2024-07-03,GTCo,-0.0433206416942502,-4.3321,False
2024-07-04,GTCo,0.067061779113285,6.7062,True
2024-07-05,GTCo,0.0432267434162734,4.3227,True
2024-07-08,GTCo,-0.0146916289739931,-1.4692,False
2024-07-09,GTCo,-0.0562554410005702,-5.6255,False
2024-07-10,GTCo,0.0495505840179923,4.9551,True
2024-07-11,GTCo,-0.002510487430173,-0.251,False
2024-07-12,GTCo,0.0453388515598285,4.5339,True
2024-07-15,GTCo,-0.0523660095152075,-5.2366,False
2024-07-16,GTCo,-0.0191263295032254,-1.9126,False
2024-07-17,GTCo,0.0016378054942036,0.1638,True
2024-07-18,GTCo,0.0030872690392742,0.3087,True
2024-07-19,GTCo,-0.0140390348397608,-1.4039,False
2024-07-22,GTCo,0.0233018534863176,2.3302,True
2024-07-23,GTCo,-0.0349108344584627,-3.4911,False
2024-07-24,GTCo,-0.0034721549225131,-0.3472,False
2024-07-25,GTCo,0.0056384772248134,0.5638,True
2024-07-26,GTCo,0.0194654475490834,1.9465,True
2024-07-29,GTCo,0.0264537769346888,2.6454,True
2024-07-30,GTCo,-0.036815596840553,-3.6816,False
2024-07-31,GTCo,-0.0503837005795466,-5.0384,False
2024-08-01,GTCo,0.0467835003694663,4.6784,True
2024-08-02,GTCo,0.013052841135849,1.3053,True
2024-08-05,GTCo,-0.0241806796561433,-2.4181,False
2024-08-06,GTCo,0.0567489354065671,5.6749,True
2024-08-07,GTCo,0.0054774848667911,0.5477,True
2024-08-08,GTCo,0.0432215770680233,4.3222,True
2024-08-09,GTCo,0.0038012907809676,0.3801,True
2024-08-12,GTCo,0.0755724087440929,7.5572,True
2024-08-13,GTCo,0.0642513905338999,6.4251,True
2024-08-14,GTCo,-0.0071453579923198,-0.7145,False
2024-08-15,GTCo,0.0357404256257287,3.574,True
2024-08-16,GTCo,0.0241008043604369,2.4101,True
2024-08-19,GTCo,0.0500874169710354,5.0087,True
2024-08-20,GTCo,-0.0314708193622786,-3.1471,False
2024-08-21,GTCo,0.0255450604041715,2.5545,True
2024-08-22,GTCo,0.0388618617477223,3.8862,True
2024-08-23,GTCo,-0.0577454396420388,-5.7745,False
2024-08-26,GTCo,-0.0387697123617472,-3.877,False
2024-08-27,GTCo,-0.0668580679096776,-6.6858,False
2024-08-28,GTCo,-0.0078483206520664,-0.7848,False
2024-08-29,GTCo,0.0266645955777609,2.6665,True
2024-08-30,GTCo,0.054963920592624,5.4964,True
2024-09-02,GTCo,0.0040300302968729,0.403,True
2024-09-03,GTCo,0.0595889114048642,5.9589,True
2024-09-04,GTCo,-0.0453029676032267,-4.5303,False
2024-09-05,GTCo,-0.0559365164588463,-5.5937,False
2024-09-06,GTCo,-0.0004696479137207,-0.047,False
2024-09-09,GTCo,0.0148708932933552,1.4871,True
2024-09-10,GTCo,0.0003220739432903,0.0322,True
2024-09-11,GTCo,-0.0677696584205233,-6.777,False
2024-09-12,GTCo,-0.0016315979965219,-0.1632,False
2024-09-13,GTCo,-0.0427979979384196,-4.2798,False
2024-09-16,GTCo,0.0249632533618231,2.4963,True
2024-09-17,GTCo,0.0142568978150261,1.4257,True
2024-09-18,GTCo,-0.0306300795688947,-3.063,False
2024-09-19,GTCo,-0.0162161065923828,-1.6216,False
2024-09-20,GTCo,-0.0346296900967389,-3.463,False
2024-09-23,GTCo,-0.0007165810952368,-0.0717,False
2024-09-24,GTCo,0.0351510514358597,3.5151,True
2024-09-25,GTCo,-0.0321686273756636,-3.2169,False
2024-09-26,GTCo,0.0190984449022237,1.9098,True
2024-09-27,GTCo,-0.0167746235289435,-1.6775,False
2024-09-30,GTCo,-0.0256801809288262,-2.568,False
2024-10-01,GTCo,-0.0022509276323604,-0.2251,False
2024-10-02,GTCo,-0.0338275938553221,-3.3828,False
2024-10-03,GTCo,-0.0175711515665338,-1.7571,False
2024-10-04,GTCo,-0.0392564655835928,-3.9256,False
2024-10-07,GTCo,0.0720000572854238,7.2,True
2024-10-08,GTCo,0.0026801410437065,0.268,True
2024-10-09,GTCo,-0.0225307265840742,-2.2531,False
2024-10-10,GTCo,0.0089079373038363,0.8908,True
2024-10-11,GTCo,-0.0024340453705334,-0.2434,False
2024-10-14,GTCo,-0.0061819013024205,-0.6182,False
2024-10-15,GTCo,0.0229940438061679,2.2994,True
2024-10-16,GTCo,0.0280871748317681,2.8087,True
2024-10-17,GTCo,-0.016782919453155,-1.6783,False
2024-10-18,GTCo,-0.0183254471861255,-1.8325,False
2024-10-21,GTCo,-0.0080423428438857,-0.8042,False
2024-10-22,GTCo,-0.0753123583425131,-7.5312,False
2024-10-23,GTCo,-0.0497609051245571,-4.9761,False
2024-10-24,GTCo,0.0500234849973417,5.0023,True
2024-10-25,GTCo,0.0601893909150372,6.0189,True
2024-10-28,GTCo,-0.007147830983347,-0.7148,False
2024-10-29,GTCo,0.0216618945197026,2.1662,True
2024-10-30,GTCo,0.0123137908971846,1.2314,True
2024-10-31,GTCo,0.1141903323898141,11.419,True
2024-11-01,GTCo,0.0410651932401666,4.1065,True
2024-11-04,GTCo,-0.0029727120434859,-0.2973,False
2024-11-05,GTCo,-0.0311559079752576,-3.1156,False
2024-11-06,GTCo,-0.0527605292502393,-5.2761,False
2024-11-07,GTCo,0.008540403939127,0.854,True
2024-11-08,GTCo,-0.024446524167827,-2.4447,False
2024-11-11,GTCo,-0.04669622602125,-4.6696,False
